patient	ref	tgt	L1_atlas	L1_zero	L1_atlas_oracle	alpha_oracle	cos	ratio_atlas	ratio_oracle
P9	9	4	0.2702338993549347	0.2926989495754242	0.23563964664936066	0.7384951542653214	0.7610235949286767	0.9232486134539386	0.8050580536457983
P9	9	5	0.3169552981853485	0.3979218900203705	0.2842642664909363	0.8147145322863008	0.8131059381862741	0.7965264192153965	0.7143720253147777
P9	9	6	0.3376821279525757	0.4565610885620117	0.3039422035217285	0.8259345438076254	0.8347934037346013	0.7396209103498984	0.6657207789630676
P9	9	7	0.2696513831615448	0.4122188985347748	0.25638049840927124	0.9135557469080942	0.8430570340702985	0.6541460959699231	0.6219523154337937
P9	9	8	0.15628133714199066	0.23014520108699799	0.14642837643623352	0.8571908348851033	0.8151551869250503	0.6790553807068704	0.6362434486777833
P9	9	10	0.16892294585704803	0.2302798330783844	0.15628530085086823	0.82685045849804	0.7655135954988551	0.7335550994582698	0.6786755868355638
P9	10	1	0.128840371966362	0.1384745091199875	0.12533840537071228	0.806177789401773	0.4852755644363537	0.9304266379794309	0.9051370260652606
P9	10	2	0.18348833918571472	0.12755551934242249	0.12564827501773834	0.14779991355700392	0.18434857559859882	1.4384978410314078	0.985047731885563
P9	10	3	0.260042667388916	0.27029597759246826	0.2073477804660797	0.6530853934644861	0.7890194094952779	0.9620663603843509	0.7671138220884032
P9	10	4	0.366765558719635	0.4326430857181549	0.3156919777393341	0.7633820605121976	0.8162014779880603	0.8477323938063909	0.7296822442344345
P9	10	5	0.43875056505203247	0.5843034386634827	0.38972795009613037	0.816053416660152	0.8339044585785476	0.7508950590049868	0.6669958181105041
P9	10	6	0.45362740755081177	0.6473097205162048	0.4014107882976532	0.8182956794554131	0.8518515556941574	0.7007888081598114	0.6201216752585507
P9	10	7	0.4112691283226013	0.6179366111755371	0.38391247391700745	0.8856947080748517	0.848067329928164	0.6655522927185361	0.6212813207274904
P9	10	8	0.27944204211235046	0.42200326919555664	0.24779365956783295	0.8284172063047024	0.8472648916517814	0.6621798040689035	0.5871842178857747
P9	10	9	0.15437211096286774	0.21833156049251556	0.1433103233575821	0.8314908123857975	0.8062203876479376	0.7070535776624911	0.656388490213236
